"strainID"	"COG_category"	"frequency"	"frequency_w_multiCOG_proteins"	"corrected_frequency"	"ecotype_rev"	"GeneNumber"	"finalCOGproportion"
"immobilis_075"	"T"	70	6	76	"restricted"	2708	0.0280649926144756
"immobilis_076"	"T"	71	4	75	"restricted"	2612	0.0287136294027565
"jeotgali_027"	"T"	71	5	76	"flexible"	2618	0.0290297937356761
"luti_022"	"T"	73	7	80	"restricted"	2431	0.0329082682023858
"lutiphocae_013"	"T"	44	5	49	"flexible"	2582	0.0189775367931836
"marincola_014"	"T"	71	5	76	"restricted"	2526	0.0300870942201108
"maritimus_015"	"T"	72	5	77	"flexible"	2591	0.029718255499807
"maritimus_028"	"T"	72	7	79	"flexible"	2594	0.0304548959136469
"namhaensis_029"	"T"	65	5	70	"restricted"	2451	0.0285597715218278
"nivimaris_030"	"T"	69	6	75	"restricted"	2809	0.0266998932004272
"oceani_047"	"T"	70	6	76	"flexible"	2513	0.0302427377636291
"okhotskensis_031"	"T"	71	8	79	"restricted"	2830	0.0279151943462898
"okhotskensis_080"	"T"	66	6	72	"restricted"	2832	0.0254237288135593
"pacificensis_032"	"T"	74	7	81	"flexible"	2737	0.0295944464742419
"phenylpyruvicus_090"	"T"	43	4	47	"flexible"	2721	0.0172730613744947
"piscatorii_048"	"T"	71	5	76	"flexible"	2961	0.0256670043904086
"priscuii_086"	"T"	73	5	78	"flexible"	2528	0.0308544303797468
"proteolyticus_016"	"T"	71	5	76	"restricted"	2503	0.0303635637235318
"pulmonis_088"	"T"	63	5	68	"flexible"	2445	0.0278118609406953
"pulmonis_089"	"T"	78	6	84	"flexible"	2864	0.0293296089385475
"salsus_033"	"T"	70	3	73	"restricted"	2417	0.0302027306578403
"sanguinis_017"	"T"	53	2	55	"flexible"	2483	0.0221506242448651
"sanguinis_091"	"T"	59	4	63	"flexible"	2574	0.0244755244755245
"sanguinis_092"	"T"	54	3	57	"flexible"	2639	0.0215990905646078
"sanguinis_093"	"T"	53	4	57	"flexible"	2564	0.0222308892355694
"sp1044_082"	"T"	75	5	80	"restricted"	2798	0.0285918513223731
"sp2ps_018"	"T"	72	5	77	"restricted"	2800	0.0275
"spCMS30_034"	"T"	72	6	78	"flexible"	2604	0.0299539170506912
"spDD43_036"	"T"	67	5	72	"restricted"	2513	0.0286510147234381
"spH71_040"	"T"	52	4	56	"flexible"	2612	0.0214395099540582
"spH81_042"	"T"	77	5	82	"restricted"	2832	0.028954802259887
"spHII4_041"	"T"	62	5	67	"flexible"	2717	0.0246595509753404
"spIAM12030_053"	"T"	71	4	75	"restricted"	2669	0.028100412139378
"spJCM18900_049"	"T"	67	5	72	"restricted"	2671	0.0269561961812055
"spJCM18902_051"	"T"	74	5	79	"restricted"	2721	0.0290334435869166
"spJCM18903_052"	"T"	73	7	80	"restricted"	2871	0.0278648554510623
"spNC44_083"	"T"	74	5	79	"restricted"	2689	0.0293789512830048
"spPi21_038"	"T"	72	5	77	"restricted"	2591	0.029718255499807
"spPi251_037"	"T"	86	5	91	"restricted"	2736	0.0332602339181287
"spPi252_039"	"T"	71	5	76	"restricted"	2671	0.028453762635717
"submarinus_043"	"T"	67	4	71	"restricted"	2555	0.0277886497064579
"urativorans_019"	"T"	76	2	78	"restricted"	2811	0.0277481323372465
"urativorans_084"	"T"	57	4	61	"restricted"	2276	0.0268014059753954
"vallis_020"	"T"	70	5	75	"restricted"	2678	0.0280059746079164
"adeliensis_001"	"U"	51	17	68	"restricted"	2572	0.0264385692068429
"aestuarii_044"	"U"	48	14	62	"flexible"	2353	0.0263493412664683
"alimentarius_002"	"U"	55	17	72	"restricted"	2806	0.0256593014967926
"alimentarius_024"	"U"	55	18	73	"restricted"	2795	0.0261180679785331
"aquaticus_003"	"U"	51	17	68	"restricted"	2698	0.0252038547071905
"aquimaris_025"	"U"	53	20	73	"restricted"	2937	0.0248552945182159
"arcticus_004"	"U"	47	13	60	"restricted"	2165	0.0277136258660508
"arenosus_005"	"U"	51	16	67	"flexible"	2930	0.0228668941979522
"celer_006"	"U"	52	14	66	"flexible"	2477	0.0266451352442471
"cibarius_007"	"U"	48	19	67	"restricted"	2653	0.0252544289483603
"cibarius_026"	"U"	48	20	68	"restricted"	2973	0.0228725193407333
"ciconiae_008"	"U"	49	12	61	"flexible"	2167	0.0281495154591601
"cryohalolentis_009"	"U"	52	17	69	"restricted"	2493	0.0276774969915764
"faecalis_023"	"U"	48	14	62	"flexible"	2677	0.0231602540156892
"faecalis_087"	"U"	49	13	62	"flexible"	2548	0.0243328100470958
"fjordensis_054"	"U"	42	15	57	"restricted"	2796	0.0203862660944206
"fozii_021"	"U"	44	16	60	"flexible"	2846	0.0210822206605762
"frigidicola_010"	"U"	51	14	65	"restricted"	2385	0.0272536687631027
"frigidicola_056"	"U"	47	16	63	"restricted"	2327	0.0270734851740438
"fulvigenes_045"	"U"	54	14	68	"flexible"	2995	0.0227045075125209
"glaciei_055"	"U"	54	18	72	"restricted"	2772	0.025974025974026
"glacincola_011"	"U"	52	14	66	"restricted"	2645	0.024952741020794
"glacincola_057"	"U"	55	19	74	"restricted"	2878	0.0257123002084781
"immobilis_012"	"U"	52	16	68	"restricted"	2676	0.0254110612855007
"immobilis_058"	"U"	50	14	64	"restricted"	2978	0.0214909335124244
"immobilis_059"	"U"	54	17	71	"restricted"	2914	0.0243651338366507
"immobilis_060"	"U"	52	18	70	"restricted"	2664	0.0262762762762763
"immobilis_061"	"U"	54	19	73	"restricted"	2889	0.0252682589131187
"immobilis_062"	"U"	54	15	69	"restricted"	2607	0.0264672036823936
"immobilis_063"	"U"	50	15	65	"restricted"	2914	0.0223061084420041
"immobilis_064"	"U"	50	14	64	"restricted"	2753	0.0232473665092626
"immobilis_065"	"U"	54	16	70	"restricted"	2897	0.0241629271660338
"immobilis_066"	"U"	50	18	68	"restricted"	2792	0.0243553008595989
"immobilis_067"	"U"	47	13	60	"restricted"	2508	0.0239234449760766
"immobilis_068"	"U"	52	13	65	"restricted"	2910	0.0223367697594502
"immobilis_069"	"U"	50	15	65	"restricted"	2844	0.0228551336146273
"immobilis_070"	"U"	50	17	67	"restricted"	2894	0.0231513476157567
"immobilis_071"	"U"	52	15	67	"flexible"	2626	0.0255140898705255
"immobilis_072"	"U"	52	18	70	"restricted"	2591	0.0270165959089155
"immobilis_073"	"U"	52	21	73	"restricted"	2774	0.0263157894736842
"immobilis_074"	"U"	47	16	63	"restricted"	2761	0.0228178196305686
"immobilis_075"	"U"	49	15	64	"restricted"	2708	0.0236336779911374
"immobilis_076"	"U"	55	13	68	"restricted"	2612	0.0260336906584992
"jeotgali_027"	"U"	57	17	74	"flexible"	2618	0.0282658517952636
"luti_022"	"U"	52	15	67	"restricted"	2431	0.0275606746194981
"lutiphocae_013"	"U"	49	10	59	"flexible"	2582	0.02285050348567
"marincola_014"	"U"	50	17	67	"restricted"	2526	0.0265241488519398
"maritimus_015"	"U"	51	14	65	"flexible"	2591	0.0250868390582787
"maritimus_028"	"U"	52	16	68	"flexible"	2594	0.0262143407864302
"namhaensis_029"	"U"	52	14	66	"restricted"	2451	0.0269277845777234
"nivimaris_030"	"U"	53	18	71	"restricted"	2809	0.0252758988964044
"oceani_047"	"U"	52	13	65	"flexible"	2513	0.0258654994031039
"okhotskensis_031"	"U"	49	14	63	"restricted"	2830	0.0222614840989399
"okhotskensis_080"	"U"	50	16	66	"restricted"	2832	0.0233050847457627
"pacificensis_032"	"U"	48	14	62	"flexible"	2737	0.0226525392765802
"phenylpyruvicus_090"	"U"	51	8	59	"flexible"	2721	0.0216832047041529
"piscatorii_048"	"U"	56	20	76	"flexible"	2961	0.0256670043904086
"priscuii_086"	"U"	55	16	71	"flexible"	2528	0.0280854430379747
"proteolyticus_016"	"U"	50	17	67	"restricted"	2503	0.0267678785457451
"pulmonis_088"	"U"	49	13	62	"flexible"	2445	0.0253578732106339
"pulmonis_089"	"U"	56	14	70	"flexible"	2864	0.0244413407821229
"salsus_033"	"U"	54	14	68	"restricted"	2417	0.0281340504757964
"sanguinis_017"	"U"	38	15	53	"flexible"	2483	0.0213451469995973
"sanguinis_091"	"U"	37	13	50	"flexible"	2574	0.0194250194250194
"sanguinis_092"	"U"	37	13	50	"flexible"	2639	0.0189465706707086
"sanguinis_093"	"U"	36	14	50	"flexible"	2564	0.0195007800312012
"sp1044_082"	"U"	49	16	65	"restricted"	2798	0.0232308791994282
"sp2ps_018"	"U"	51	18	69	"restricted"	2800	0.0246428571428571
"spCMS30_034"	"U"	52	14	66	"flexible"	2604	0.0253456221198157
"spDD43_036"	"U"	54	15	69	"restricted"	2513	0.0274572224432949
"spH71_040"	"U"	39	12	51	"flexible"	2612	0.0195252679938744
"spH81_042"	"U"	55	14	69	"restricted"	2832	0.024364406779661
"spHII4_041"	"U"	50	13	63	"flexible"	2717	0.0231873389768127
"spIAM12030_053"	"U"	55	13	68	"restricted"	2669	0.0254777070063694
"spJCM18900_049"	"U"	52	16	68	"restricted"	2671	0.0254586297266941
"spJCM18902_051"	"U"	54	17	71	"restricted"	2721	0.0260933480338111
"spJCM18903_052"	"U"	51	16	67	"restricted"	2871	0.0233368164402647
"spNC44_083"	"U"	52	15	67	"restricted"	2689	0.0249163257716623
"spPi21_038"	"U"	49	18	67	"restricted"	2591	0.0258587417985334
"spPi251_037"	"U"	55	20	75	"restricted"	2736	0.0274122807017544
"spPi252_039"	"U"	52	15	67	"restricted"	2671	0.0250842381130663
"submarinus_043"	"U"	54	15	69	"restricted"	2555	0.0270058708414873
"urativorans_019"	"U"	53	22	75	"restricted"	2811	0.0266808964781217
"urativorans_084"	"U"	47	14	61	"restricted"	2276	0.0268014059753954
"vallis_020"	"U"	57	15	72	"restricted"	2678	0.0268857356235997
"adeliensis_001"	"V"	39	0	39	"restricted"	2572	0.0151632970451011
"aestuarii_044"	"V"	26	3	29	"flexible"	2353	0.0123246918827029
"alimentarius_002"	"V"	43	0	43	"restricted"	2806	0.0153243050605845
"alimentarius_024"	"V"	39	0	39	"restricted"	2795	0.013953488372093
"aquaticus_003"	"V"	39	0	39	"restricted"	2698	0.0144551519644181
"aquimaris_025"	"V"	37	0	37	"restricted"	2937	0.0125978890023834
"arcticus_004"	"V"	31	0	31	"restricted"	2165	0.0143187066974596
"arenosus_005"	"V"	54	0	54	"flexible"	2930	0.0184300341296928
"celer_006"	"V"	38	0	38	"flexible"	2477	0.0153411384739604
"cibarius_007"	"V"	34	0	34	"restricted"	2653	0.0128156803618545
"cibarius_026"	"V"	43	0	43	"restricted"	2973	0.0144635048772284
"ciconiae_008"	"V"	44	1	45	"flexible"	2167	0.0207660359944624
"cryohalolentis_009"	"V"	46	0	46	"restricted"	2493	0.0184516646610509
"faecalis_023"	"V"	35	0	35	"flexible"	2677	0.0130743369443407
"faecalis_087"	"V"	37	0	37	"flexible"	2548	0.0145211930926217
"fjordensis_054"	"V"	35	0	35	"restricted"	2796	0.0125178826895565
"fozii_021"	"V"	39	0	39	"flexible"	2846	0.0137034434293746
"frigidicola_010"	"V"	44	0	44	"restricted"	2385	0.0184486373165618
"frigidicola_056"	"V"	35	0	35	"restricted"	2327	0.015040825096691
"fulvigenes_045"	"V"	62	0	62	"flexible"	2995	0.0207011686143573
"glaciei_055"	"V"	36	0	36	"restricted"	2772	0.012987012987013
"glacincola_011"	"V"	44	0	44	"restricted"	2645	0.0166351606805293
"glacincola_057"	"V"	40	0	40	"restricted"	2878	0.0138985406532314
"immobilis_012"	"V"	41	0	41	"restricted"	2676	0.015321375186846
"immobilis_058"	"V"	44	0	44	"restricted"	2978	0.0147750167897918
"immobilis_059"	"V"	51	0	51	"restricted"	2914	0.0175017158544955
"immobilis_060"	"V"	35	0	35	"restricted"	2664	0.0131381381381381
"immobilis_061"	"V"	51	0	51	"restricted"	2889	0.0176531671858775
"immobilis_062"	"V"	43	0	43	"restricted"	2607	0.016494054468738
"immobilis_063"	"V"	54	0	54	"restricted"	2914	0.0185312285518188
"immobilis_064"	"V"	44	0	44	"restricted"	2753	0.0159825644751181
"immobilis_065"	"V"	49	0	49	"restricted"	2897	0.0169140490162237
"immobilis_066"	"V"	46	0	46	"restricted"	2792	0.0164756446991404
"immobilis_067"	"V"	44	0	44	"restricted"	2508	0.0175438596491228
"immobilis_068"	"V"	56	0	56	"restricted"	2910	0.0192439862542955
"immobilis_069"	"V"	50	0	50	"restricted"	2844	0.0175808720112518
"immobilis_070"	"V"	54	0	54	"restricted"	2894	0.0186592950932965
"immobilis_071"	"V"	38	0	38	"flexible"	2626	0.0144706778370145
"immobilis_072"	"V"	41	0	41	"restricted"	2591	0.0158240061752219
"immobilis_073"	"V"	35	0	35	"restricted"	2774	0.0126171593366979
"immobilis_074"	"V"	38	0	38	"restricted"	2761	0.0137631293009779
"immobilis_075"	"V"	42	0	42	"restricted"	2708	0.0155096011816839
"immobilis_076"	"V"	39	0	39	"restricted"	2612	0.0149310872894334
"jeotgali_027"	"V"	49	0	49	"flexible"	2618	0.018716577540107
"luti_022"	"V"	32	0	32	"restricted"	2431	0.0131633072809543
"lutiphocae_013"	"V"	46	0	46	"flexible"	2582	0.0178156467854376
"marincola_014"	"V"	34	0	34	"restricted"	2526	0.0134600158353127
"maritimus_015"	"V"	35	0	35	"flexible"	2591	0.0135082979544577
"maritimus_028"	"V"	30	0	30	"flexible"	2594	0.0115651503469545
"namhaensis_029"	"V"	31	0	31	"restricted"	2451	0.0126478988168095
"nivimaris_030"	"V"	46	0	46	"restricted"	2809	0.016375934496262
"oceani_047"	"V"	31	0	31	"flexible"	2513	0.0123358535614803
"okhotskensis_031"	"V"	43	0	43	"restricted"	2830	0.0151943462897526
"okhotskensis_080"	"V"	42	0	42	"restricted"	2832	0.0148305084745763
"pacificensis_032"	"V"	33	0	33	"flexible"	2737	0.0120569967117282
"phenylpyruvicus_090"	"V"	43	0	43	"flexible"	2721	0.0158030135979419
"piscatorii_048"	"V"	57	0	57	"flexible"	2961	0.0192502532928065
"priscuii_086"	"V"	32	0	32	"flexible"	2528	0.0126582278481013
"proteolyticus_016"	"V"	34	0	34	"restricted"	2503	0.0135836995605274
"pulmonis_088"	"V"	28	0	28	"flexible"	2445	0.0114519427402863
"pulmonis_089"	"V"	38	0	38	"flexible"	2864	0.013268156424581
"salsus_033"	"V"	33	0	33	"restricted"	2417	0.0136532892014894
"sanguinis_017"	"V"	43	0	43	"flexible"	2483	0.0173177607732582
"sanguinis_091"	"V"	46	0	46	"flexible"	2574	0.0178710178710179
"sanguinis_092"	"V"	42	0	42	"flexible"	2639	0.0159151193633952
"sanguinis_093"	"V"	41	0	41	"flexible"	2564	0.015990639625585
"sp1044_082"	"V"	39	0	39	"restricted"	2798	0.0139385275196569
"sp2ps_018"	"V"	35	0	35	"restricted"	2800	0.0125
"spCMS30_034"	"V"	33	0	33	"flexible"	2604	0.0126728110599078
"spDD43_036"	"V"	41	0	41	"restricted"	2513	0.0163151611619578
"spH71_040"	"V"	42	1	43	"flexible"	2612	0.0164624808575804
"spH81_042"	"V"	49	0	49	"restricted"	2832	0.0173022598870056
"spHII4_041"	"V"	44	0	44	"flexible"	2717	0.0161943319838057
"spIAM12030_053"	"V"	39	0	39	"restricted"	2669	0.0146122143124766
"spJCM18900_049"	"V"	44	0	44	"restricted"	2671	0.0164732309996256
"spJCM18902_051"	"V"	40	0	40	"restricted"	2721	0.0147004777655274
"spJCM18903_052"	"V"	47	0	47	"restricted"	2871	0.0163706025774991
"spNC44_083"	"V"	38	0	38	"restricted"	2689	0.0141316474525846
"spPi21_038"	"V"	39	0	39	"restricted"	2591	0.0150521034349672
"spPi251_037"	"V"	46	0	46	"restricted"	2736	0.016812865497076
"spPi252_039"	"V"	47	0	47	"restricted"	2671	0.0175964058405092
"submarinus_043"	"V"	42	0	42	"restricted"	2555	0.0164383561643836
"urativorans_019"	"V"	48	0	48	"restricted"	2811	0.0170757737459979
"urativorans_084"	"V"	36	0	36	"restricted"	2276	0.015817223198594
"vallis_020"	"V"	38	0	38	"restricted"	2678	0.0141896938013443
"adeliensis_001"	"W"	0	3	3	"restricted"	2572	0.00116640746500778
"aestuarii_044"	"W"	0	4	4	"flexible"	2353	0.00169995750106247
"alimentarius_002"	"W"	0	4	4	"restricted"	2806	0.00142551674982181
"alimentarius_024"	"W"	0	5	5	"restricted"	2795	0.00178890876565295
"aquaticus_003"	"W"	0	4	4	"restricted"	2698	0.00148257968865827
"aquimaris_025"	"W"	0	4	4	"restricted"	2937	0.00136193394620361
"arcticus_004"	"W"	0	0	0	"restricted"	2165	0
"arenosus_005"	"W"	0	2	2	"flexible"	2930	0.00068259385665529
"celer_006"	"W"	0	1	1	"flexible"	2477	0.00040371417036738
"cibarius_007"	"W"	0	3	3	"restricted"	2653	0.00113079532604599
"cibarius_026"	"W"	0	3	3	"restricted"	2973	0.00100908173562059
"ciconiae_008"	"W"	0	1	1	"flexible"	2167	0.000461467466543609
"cryohalolentis_009"	"W"	1	3	4	"restricted"	2493	0.00160449257922182
"faecalis_023"	"W"	1	0	1	"flexible"	2677	0.000373552484124019
"faecalis_087"	"W"	0	0	0	"flexible"	2548	0
"fjordensis_054"	"W"	0	2	2	"restricted"	2796	0.000715307582260372
"fozii_021"	"W"	0	3	3	"flexible"	2846	0.00105411103302881
"frigidicola_010"	"W"	2	1	3	"restricted"	2385	0.00125786163522013
"frigidicola_056"	"W"	0	3	3	"restricted"	2327	0.00128921357971637
"fulvigenes_045"	"W"	0	2	2	"flexible"	2995	0.000667779632721202
"glaciei_055"	"W"	0	5	5	"restricted"	2772	0.0018037518037518
"glacincola_011"	"W"	0	1	1	"restricted"	2645	0.000378071833648393
"glacincola_057"	"W"	0	3	3	"restricted"	2878	0.00104239054899236
"immobilis_012"	"W"	0	3	3	"restricted"	2676	0.00112107623318386
"immobilis_058"	"W"	0	1	1	"restricted"	2978	0.000335795836131632
"immobilis_059"	"W"	0	3	3	"restricted"	2914	0.00102951269732327
"immobilis_060"	"W"	0	3	3	"restricted"	2664	0.00112612612612613
"immobilis_061"	"W"	0	4	4	"restricted"	2889	0.00138456213222568
"immobilis_062"	"W"	0	2	2	"restricted"	2607	0.000767165324127349
"immobilis_063"	"W"	0	2	2	"restricted"	2914	0.000686341798215511
"immobilis_064"	"W"	0	1	1	"restricted"	2753	0.000363240101707228
"immobilis_065"	"W"	0	3	3	"restricted"	2897	0.00103555402140145
"immobilis_066"	"W"	0	5	5	"restricted"	2792	0.00179083094555874
"immobilis_067"	"W"	0	0	0	"restricted"	2508	0
"immobilis_068"	"W"	0	1	1	"restricted"	2910	0.000343642611683849
"immobilis_069"	"W"	1	3	4	"restricted"	2844	0.00140646976090014
"immobilis_070"	"W"	1	3	4	"restricted"	2894	0.00138217000691085
"immobilis_071"	"W"	0	2	2	"flexible"	2626	0.000761614623000762
"immobilis_072"	"W"	1	2	3	"restricted"	2591	0.00115785411038209
"immobilis_073"	"W"	0	3	3	"restricted"	2774	0.00108147080028839
"immobilis_074"	"W"	0	3	3	"restricted"	2761	0.00108656283955089
"immobilis_075"	"W"	0	2	2	"restricted"	2708	0.000738552437223043
"immobilis_076"	"W"	0	1	1	"restricted"	2612	0.000382848392036753
"jeotgali_027"	"W"	0	0	0	"flexible"	2618	0
"luti_022"	"W"	0	2	2	"restricted"	2431	0.000822706705059646
"lutiphocae_013"	"W"	0	2	2	"flexible"	2582	0.000774593338497289
"marincola_014"	"W"	0	3	3	"restricted"	2526	0.00118764845605701
"maritimus_015"	"W"	0	1	1	"flexible"	2591	0.000385951370127364
"maritimus_028"	"W"	0	2	2	"flexible"	2594	0.000771010023130301
"namhaensis_029"	"W"	0	1	1	"restricted"	2451	0.000407996736026112
"nivimaris_030"	"W"	0	3	3	"restricted"	2809	0.00106799572801709
"oceani_047"	"W"	0	1	1	"flexible"	2513	0.000397930760047752
"okhotskensis_031"	"W"	0	2	2	"restricted"	2830	0.000706713780918728
"okhotskensis_080"	"W"	0	2	2	"restricted"	2832	0.000706214689265537
"pacificensis_032"	"W"	0	0	0	"flexible"	2737	0
"phenylpyruvicus_090"	"W"	0	0	0	"flexible"	2721	0
"piscatorii_048"	"W"	1	5	6	"flexible"	2961	0.00202634245187437
"priscuii_086"	"W"	1	2	3	"flexible"	2528	0.00118670886075949
"proteolyticus_016"	"W"	0	3	3	"restricted"	2503	0.00119856172592889
"pulmonis_088"	"W"	1	1	2	"flexible"	2445	0.00081799591002045
"pulmonis_089"	"W"	0	0	0	"flexible"	2864	0
"salsus_033"	"W"	0	1	1	"restricted"	2417	0.000413736036408771
"sanguinis_017"	"W"	0	1	1	"flexible"	2483	0.000402738622633911
"sanguinis_091"	"W"	1	0	1	"flexible"	2574	0.000388500388500389
"sanguinis_092"	"W"	0	0	0	"flexible"	2639	0
"sanguinis_093"	"W"	0	0	0	"flexible"	2564	0
"sp1044_082"	"W"	0	3	3	"restricted"	2798	0.00107219442458899
"sp2ps_018"	"W"	0	3	3	"restricted"	2800	0.00107142857142857
"spCMS30_034"	"W"	0	1	1	"flexible"	2604	0.000384024577572965
"spDD43_036"	"W"	1	1	2	"restricted"	2513	0.000795861520095503
"spH71_040"	"W"	0	1	1	"flexible"	2612	0.000382848392036753
"spH81_042"	"W"	0	1	1	"restricted"	2832	0.000353107344632768
"spHII4_041"	"W"	0	1	1	"flexible"	2717	0.000368052999631947
"spIAM12030_053"	"W"	0	1	1	"restricted"	2669	0.000374672161858374
"spJCM18900_049"	"W"	0	1	1	"restricted"	2671	0.000374391613627855
"spJCM18902_051"	"W"	0	4	4	"restricted"	2721	0.00147004777655274
"spJCM18903_052"	"W"	0	3	3	"restricted"	2871	0.00104493207941484
"spNC44_083"	"W"	0	3	3	"restricted"	2689	0.00111565637783563
"spPi21_038"	"W"	0	5	5	"restricted"	2591	0.00192975685063682
"spPi251_037"	"W"	0	6	6	"restricted"	2736	0.00219298245614035
"spPi252_039"	"W"	0	2	2	"restricted"	2671	0.00074878322725571
"submarinus_043"	"W"	0	2	2	"restricted"	2555	0.000782778864970646
"urativorans_019"	"W"	1	2	3	"restricted"	2811	0.00106723585912487
"urativorans_084"	"W"	0	1	1	"restricted"	2276	0.000439367311072056
"vallis_020"	"W"	0	2	2	"restricted"	2678	0.000746825989544436
"adeliensis_001"	"X"	333	0	333	"restricted"	2572	0.129471228615863
"aestuarii_044"	"X"	374	0	374	"flexible"	2353	0.158946026349341
"alimentarius_002"	"X"	480	0	480	"restricted"	2806	0.171062009978617
"alimentarius_024"	"X"	467	0	467	"restricted"	2795	0.167084078711986
"aquaticus_003"	"X"	426	0	426	"restricted"	2698	0.157894736842105
"aquimaris_025"	"X"	539	0	539	"restricted"	2937	0.183520599250936
"arcticus_004"	"X"	321	0	321	"restricted"	2165	0.148267898383372
"arenosus_005"	"X"	507	0	507	"flexible"	2930	0.173037542662116
"celer_006"	"X"	360	0	360	"flexible"	2477	0.145337101332257
"cibarius_007"	"X"	430	0	430	"restricted"	2653	0.162080663399925
"cibarius_026"	"X"	485	0	485	"restricted"	2973	0.163134880591995
"ciconiae_008"	"X"	296	0	296	"flexible"	2167	0.136594370096908
"cryohalolentis_009"	"X"	302	0	302	"restricted"	2493	0.121139189731247
"faecalis_023"	"X"	376	0	376	"flexible"	2677	0.140455734030631
"faecalis_087"	"X"	361	0	361	"flexible"	2548	0.141679748822606
"fjordensis_054"	"X"	476	0	476	"restricted"	2796	0.170243204577969
"fozii_021"	"X"	481	0	481	"flexible"	2846	0.169009135628953
"frigidicola_010"	"X"	370	0	370	"restricted"	2385	0.155136268343816
"frigidicola_056"	"X"	349	0	349	"restricted"	2327	0.149978513107005
"fulvigenes_045"	"X"	446	0	446	"flexible"	2995	0.148914858096828
"glaciei_055"	"X"	436	0	436	"restricted"	2772	0.157287157287157
"glacincola_011"	"X"	366	0	366	"restricted"	2645	0.138374291115312
"glacincola_057"	"X"	469	0	469	"restricted"	2878	0.162960389159138
"immobilis_012"	"X"	403	0	403	"restricted"	2676	0.150597907324365
"immobilis_058"	"X"	547	0	547	"restricted"	2978	0.183680322364003
"immobilis_059"	"X"	499	0	499	"restricted"	2914	0.17124227865477
"immobilis_060"	"X"	382	0	382	"restricted"	2664	0.143393393393393
"immobilis_061"	"X"	483	0	483	"restricted"	2889	0.167185877466251
"immobilis_062"	"X"	355	0	355	"restricted"	2607	0.136171845032605
"immobilis_063"	"X"	483	0	483	"restricted"	2914	0.165751544269046
"immobilis_064"	"X"	452	0	452	"restricted"	2753	0.164184525971667
"immobilis_065"	"X"	487	0	487	"restricted"	2897	0.168104936140835
"immobilis_066"	"X"	475	0	475	"restricted"	2792	0.17012893982808
"immobilis_067"	"X"	343	0	343	"restricted"	2508	0.136762360446571
"immobilis_068"	"X"	474	0	474	"restricted"	2910	0.162886597938144
"immobilis_069"	"X"	527	0	527	"restricted"	2844	0.185302390998594
"immobilis_070"	"X"	543	0	543	"restricted"	2894	0.187629578438148
"immobilis_071"	"X"	377	0	377	"flexible"	2626	0.143564356435644
"immobilis_072"	"X"	401	0	401	"restricted"	2591	0.154766499421073
"immobilis_073"	"X"	458	0	458	"restricted"	2774	0.165104542177361
"immobilis_074"	"X"	440	0	440	"restricted"	2761	0.159362549800797
"immobilis_075"	"X"	462	0	462	"restricted"	2708	0.170605612998523
"immobilis_076"	"X"	380	0	380	"restricted"	2612	0.145482388973966
"jeotgali_027"	"X"	358	0	358	"flexible"	2618	0.136745607333843
"luti_022"	"X"	350	0	350	"restricted"	2431	0.143973673385438
"lutiphocae_013"	"X"	348	0	348	"flexible"	2582	0.134779240898528
"marincola_014"	"X"	330	0	330	"restricted"	2526	0.130641330166271
"maritimus_015"	"X"	378	0	378	"flexible"	2591	0.145889617908144
"maritimus_028"	"X"	369	0	369	"flexible"	2594	0.14225134926754
"namhaensis_029"	"X"	343	0	343	"restricted"	2451	0.139942880456956
"nivimaris_030"	"X"	437	0	437	"restricted"	2809	0.155571377714489
"oceani_047"	"X"	369	0	369	"flexible"	2513	0.14683645045762
"okhotskensis_031"	"X"	488	0	488	"restricted"	2830	0.17243816254417
"okhotskensis_080"	"X"	490	0	490	"restricted"	2832	0.173022598870056
"pacificensis_032"	"X"	425	0	425	"flexible"	2737	0.15527950310559
"phenylpyruvicus_090"	"X"	451	0	451	"flexible"	2721	0.165747886806321
"piscatorii_048"	"X"	473	0	473	"flexible"	2961	0.159743329956096
"priscuii_086"	"X"	325	0	325	"flexible"	2528	0.128560126582278
"proteolyticus_016"	"X"	329	0	329	"restricted"	2503	0.131442269276868
"pulmonis_088"	"X"	339	0	339	"flexible"	2445	0.138650306748466
"pulmonis_089"	"X"	352	0	352	"flexible"	2864	0.122905027932961
"salsus_033"	"X"	330	0	330	"restricted"	2417	0.136532892014894
"sanguinis_017"	"X"	360	0	360	"flexible"	2483	0.144985904148208
"sanguinis_091"	"X"	383	0	383	"flexible"	2574	0.148795648795649
"sanguinis_092"	"X"	407	0	407	"flexible"	2639	0.154225085259568
"sanguinis_093"	"X"	399	0	399	"flexible"	2564	0.155616224648986
"sp1044_082"	"X"	495	0	495	"restricted"	2798	0.176912080057184
"sp2ps_018"	"X"	447	0	447	"restricted"	2800	0.159642857142857
"spCMS30_034"	"X"	354	0	354	"flexible"	2604	0.135944700460829
"spDD43_036"	"X"	328	0	328	"restricted"	2513	0.130521289295663
"spH71_040"	"X"	393	0	393	"flexible"	2612	0.150459418070444
"spH81_042"	"X"	388	0	388	"restricted"	2832	0.137005649717514
"spHII4_041"	"X"	492	0	492	"flexible"	2717	0.181082075818918
"spIAM12030_053"	"X"	407	0	407	"restricted"	2669	0.152491569876358
"spJCM18900_049"	"X"	382	0	382	"restricted"	2671	0.14301759640584
"spJCM18902_051"	"X"	442	0	442	"restricted"	2721	0.162440279309078
"spJCM18903_052"	"X"	500	0	500	"restricted"	2871	0.17415534656914
